Sig	ips	exposure	denovo
Skin_H	HPSI0814i-uepz_4	220.780405405405	denovo
Skin_I	HPSI0814i-uepz_4	0	denovo
UV_Skin_J	HPSI0814i-uepz_4	0	denovo
Culture	HPSI0913i-diku_1	982.759254892714	denovo
Skin_B	HPSI0913i-diku_1	0	denovo
Skin_C	HPSI0913i-diku_1	0	denovo
UV_Skin_D	HPSI0913i-diku_1	380.731195472766	denovo
Skin_E	HPSI0913i-diku_1	0	denovo
Skin_F	HPSI0913i-diku_1	0	denovo
Skin_G	HPSI0913i-diku_1	0	denovo
Skin_H	HPSI0913i-diku_1	273.603395425607	denovo
Skin_I	HPSI0913i-diku_1	0	denovo
UV_Skin_J	HPSI0913i-diku_1	0	denovo
Culture	HPSI0913i-eika_2	601.375510204082	denovo
Skin_B	HPSI0913i-eika_2	0	denovo
Skin_C	HPSI0913i-eika_2	0	denovo
UV_Skin_D	HPSI0913i-eika_2	0	denovo
Skin_E	HPSI0913i-eika_2	0	denovo
Skin_F	HPSI0913i-eika_2	0	denovo
Skin_G	HPSI0913i-eika_2	0	denovo
Skin_H	HPSI0913i-eika_2	195.165306122449	denovo
Skin_I	HPSI0913i-eika_2	0	denovo
UV_Skin_J	HPSI0913i-eika_2	0	denovo
Culture	HPSI0913i-lise_1	481.853188507358	denovo
Skin_B	HPSI0913i-lise_1	0	denovo
Skin_C	HPSI0913i-lise_1	0	denovo
UV_Skin_D	HPSI0913i-lise_1	312.675893482831	denovo
Skin_E	HPSI0913i-lise_1	0	denovo
Skin_F	HPSI0913i-lise_1	0	denovo
Skin_G	HPSI0913i-lise_1	185.792922214436	denovo
Skin_H	HPSI0913i-lise_1	230.101261387526	denovo
Skin_I	HPSI0913i-lise_1	0	denovo
UV_Skin_J	HPSI0913i-lise_1	0	denovo
Culture	HPSI0913i-lise_3	788.104285286185	denovo
Skin_B	HPSI0913i-lise_3	0	denovo
Skin_C	HPSI0913i-lise_3	0	denovo
UV_Skin_D	HPSI0913i-lise_3	354.090500449505	denovo
Skin_E	HPSI0913i-lise_3	0	denovo
Skin_F	HPSI0913i-lise_3	0	denovo
Skin_G	HPSI0913i-lise_3	0	denovo
Skin_H	HPSI0913i-lise_3	0	denovo
Skin_I	HPSI0913i-lise_3	0	denovo
UV_Skin_J	HPSI0913i-lise_3	211.948456697633	denovo
Culture	HPSI0913i-oapg_5	961.485041224971	denovo
Skin_B	HPSI0913i-oapg_5	0	denovo
Skin_C	HPSI0913i-oapg_5	0	denovo
UV_Skin_D	HPSI0913i-oapg_5	0	denovo
Skin_E	HPSI0913i-oapg_5	0	denovo
Skin_F	HPSI0913i-oapg_5	0	denovo
Skin_G	HPSI0913i-oapg_5	315.816254416961	denovo
Skin_H	HPSI0913i-oapg_5	324.3382803298	denovo
Skin_I	HPSI0913i-oapg_5	285.73851590106	denovo
UV_Skin_J	HPSI0913i-oapg_5	0	denovo
Culture	HPSI0913i-xomm_1	452.103033772181	denovo
Skin_B	HPSI0913i-xomm_1	0	denovo
Skin_C	HPSI0913i-xomm_1	0	denovo
UV_Skin_D	HPSI0913i-xomm_1	666.044647967945	denovo
Skin_E	HPSI0913i-xomm_1	0	denovo
Skin_F	HPSI0913i-xomm_1	0	denovo
Skin_G	HPSI0913i-xomm_1	0	denovo
Skin_H	HPSI0913i-xomm_1	281.555237550086	denovo
Skin_I	HPSI0913i-xomm_1	0	denovo
UV_Skin_J	HPSI0913i-xomm_1	1880.56697195192	denovo
Culture	HPSI0913i-xomm_2	482.466905187835	denovo
Skin_B	HPSI0913i-xomm_2	0	denovo
Skin_C	HPSI0913i-xomm_2	0	denovo
UV_Skin_D	HPSI0913i-xomm_2	549.293381037567	denovo
Skin_E	HPSI0913i-xomm_2	0	denovo
Skin_F	HPSI0913i-xomm_2	0	denovo
Skin_G	HPSI0913i-xomm_2	173.141323792487	denovo
Skin_H	HPSI0913i-xomm_2	269.330948121646	denovo
Skin_I	HPSI0913i-xomm_2	0	denovo
UV_Skin_J	HPSI0913i-xomm_2	0	denovo
Culture	HPSI0913i-xomm_3	352.999360204734	denovo
Skin_B	HPSI0913i-xomm_3	0	denovo
Skin_C	HPSI0913i-xomm_3	0	denovo
UV_Skin_D	HPSI0913i-xomm_3	0	denovo
Skin_E	HPSI0913i-xomm_3	0	denovo
Skin_F	HPSI0913i-xomm_3	0	denovo
Skin_G	HPSI0913i-xomm_3	99.8957133717211	denovo
Skin_H	HPSI0913i-xomm_3	188.921944977607	denovo
Skin_I	HPSI0913i-xomm_3	0	denovo
UV_Skin_J	HPSI0913i-xomm_3	0	denovo
Culture	HPSI0914i-euts_1	480.065613608748	denovo
Skin_B	HPSI0914i-euts_1	0	denovo
Skin_C	HPSI0914i-euts_1	0	denovo
UV_Skin_D	HPSI0914i-euts_1	355.825030376671	denovo
Skin_E	HPSI0914i-euts_1	0	denovo
Skin_F	HPSI0914i-euts_1	0	denovo
Skin_G	HPSI0914i-euts_1	266.371810449575	denovo
Skin_H	HPSI0914i-euts_1	262.396111786148	denovo
Skin_I	HPSI0914i-euts_1	334.455650060753	denovo
UV_Skin_J	HPSI0914i-euts_1	668.911300121507	denovo
Culture	HPSI0914i-euts_3	955.150112807597	denovo
Skin_B	HPSI0914i-euts_3	0	denovo
Skin_C	HPSI0914i-euts_3	0	denovo
UV_Skin_D	HPSI0914i-euts_3	1836.63439844693	denovo
Skin_E	HPSI0914i-euts_3	0	denovo
Skin_F	HPSI0914i-euts_3	0	denovo
Skin_G	HPSI0914i-euts_3	0	denovo
Skin_H	HPSI0914i-euts_3	0	denovo
Skin_I	HPSI0914i-euts_3	0	denovo
UV_Skin_J	HPSI0914i-euts_3	6186.92722598248	denovo
Culture	HPSI0914i-gine_2	594.398401475561	denovo
Skin_B	HPSI0914i-gine_2	0	denovo
Skin_C	HPSI0914i-gine_2	0	denovo
UV_Skin_D	HPSI0914i-gine_2	0	denovo
Skin_E	HPSI0914i-gine_2	0	denovo
Skin_F	HPSI0914i-gine_2	0	denovo
Skin_G	HPSI0914i-gine_2	0	denovo
Skin_H	HPSI0914i-gine_2	0	denovo
Skin_I	HPSI0914i-gine_2	0	denovo
UV_Skin_J	HPSI0914i-gine_2	437.951122041193	denovo
Culture	HPSI0914i-jejf_2	511.71870604782	denovo
Skin_B	HPSI0914i-jejf_2	0	denovo
Skin_C	HPSI0914i-jejf_2	0	denovo
UV_Skin_D	HPSI0914i-jejf_2	0	denovo
Skin_E	HPSI0914i-jejf_2	0	denovo
Skin_F	HPSI0914i-jejf_2	0	denovo
Skin_G	HPSI0914i-jejf_2	0	denovo
Skin_H	HPSI0914i-jejf_2	277.389592123769	denovo
Skin_I	HPSI0914i-jejf_2	0	denovo
UV_Skin_J	HPSI0914i-jejf_2	0	denovo
Culture	HPSI0914i-jejf_3	698.923566878981	denovo
Skin_B	HPSI0914i-jejf_3	0	denovo
Skin_C	HPSI0914i-jejf_3	0	denovo
UV_Skin_D	HPSI0914i-jejf_3	0	denovo
Skin_E	HPSI0914i-jejf_3	0	denovo
Skin_F	HPSI0914i-jejf_3	0	denovo
Skin_G	HPSI0914i-jejf_3	0	denovo
Skin_H	HPSI0914i-jejf_3	310.464968152866	denovo
Skin_I	HPSI0914i-jejf_3	0	denovo
UV_Skin_J	HPSI0914i-jejf_3	0	denovo
Culture	HPSI0914i-kajh_2	379.927536231884	denovo
Skin_B	HPSI0914i-kajh_2	0	denovo
Skin_C	HPSI0914i-kajh_2	0	denovo
UV_Skin_D	HPSI0914i-kajh_2	0	denovo
Skin_E	HPSI0914i-kajh_2	0	denovo
Skin_F	HPSI0914i-kajh_2	0	denovo
Skin_G	HPSI0914i-kajh_2	0	denovo
Skin_H	HPSI0914i-kajh_2	143.04347826087	denovo
Skin_I	HPSI0914i-kajh_2	0	denovo
UV_Skin_J	HPSI0914i-kajh_2	0	denovo
Culture	HPSI0914i-kajh_3	643.041795665635	denovo
Skin_B	HPSI0914i-kajh_3	0	denovo
Skin_C	HPSI0914i-kajh_3	0	denovo
UV_Skin_D	HPSI0914i-kajh_3	0	denovo
Skin_E	HPSI0914i-kajh_3	0	denovo
Skin_F	HPSI0914i-kajh_3	0	denovo
Skin_G	HPSI0914i-kajh_3	0	denovo
Skin_H	HPSI0914i-kajh_3	139.368421052632	denovo
Skin_I	HPSI0914i-kajh_3	0	denovo
UV_Skin_J	HPSI0914i-kajh_3	0	denovo
Culture	HPSI0914i-laey_4	736.371759514617	denovo
Skin_B	HPSI0914i-laey_4	0	denovo
Skin_C	HPSI0914i-laey_4	0	denovo
UV_Skin_D	HPSI0914i-laey_4	940.414414414414	denovo
Skin_E	HPSI0914i-laey_4	0	denovo
Skin_F	HPSI0914i-laey_4	0	denovo
Skin_G	HPSI0914i-laey_4	0	denovo
Skin_H	HPSI0914i-laey_4	0	denovo
Skin_I	HPSI0914i-laey_4	0	denovo
UV_Skin_J	HPSI0914i-laey_4	352.529141386284	denovo
Culture	HPSI0914i-laey_6	572.91875423155	denovo
Skin_B	HPSI0914i-laey_6	0	denovo
Skin_C	HPSI0914i-laey_6	0	denovo
UV_Skin_D	HPSI0914i-laey_6	424.551342812006	denovo
Skin_E	HPSI0914i-laey_6	0	denovo
Skin_F	HPSI0914i-laey_6	0	denovo
Skin_G	HPSI0914i-laey_6	0	denovo
Skin_H	HPSI0914i-laey_6	205.50891446626	denovo
Skin_I	HPSI0914i-laey_6	0	denovo
UV_Skin_J	HPSI0914i-laey_6	658.631008801625	denovo
Culture	HPSI0914i-ouvb_2	1132.42595661887	denovo
Skin_B	HPSI0914i-ouvb_2	0	denovo
Skin_C	HPSI0914i-ouvb_2	0	denovo
UV_Skin_D	HPSI0914i-ouvb_2	786.616343590113	denovo
Skin_E	HPSI0914i-ouvb_2	0	denovo
Skin_F	HPSI0914i-ouvb_2	0	denovo
Skin_G	HPSI0914i-ouvb_2	0	denovo
Skin_H	HPSI0914i-ouvb_2	0	denovo
Skin_I	HPSI0914i-ouvb_2	0	denovo
UV_Skin_J	HPSI0914i-ouvb_2	3639.04302082583	denovo
Culture	HPSI0914i-qehq_3	746.785329018339	denovo
Skin_B	HPSI0914i-qehq_3	0	denovo
Skin_C	HPSI0914i-qehq_3	207.38430420712	denovo
UV_Skin_D	HPSI0914i-qehq_3	0	denovo
Skin_E	HPSI0914i-qehq_3	0	denovo
Skin_F	HPSI0914i-qehq_3	0	denovo
Skin_G	HPSI0914i-qehq_3	0	denovo
Skin_H	HPSI0914i-qehq_3	290.13619201726	denovo
Skin_I	HPSI0914i-qehq_3	331.51213592233	denovo
UV_Skin_J	HPSI0914i-qehq_3	0	denovo
Culture	HPSI0914i-qehq_7	562.409119058678	denovo
Skin_B	HPSI0914i-qehq_7	0	denovo
Skin_C	HPSI0914i-qehq_7	0	denovo
UV_Skin_D	HPSI0914i-qehq_7	1306.93644527017	denovo
Skin_E	HPSI0914i-qehq_7	0	denovo
Skin_F	HPSI0914i-qehq_7	0	denovo
Skin_G	HPSI0914i-qehq_7	776.134618361976	denovo
Skin_H	HPSI0914i-qehq_7	497.187722557671	denovo
Skin_I	HPSI0914i-qehq_7	0	denovo
UV_Skin_J	HPSI0914i-qehq_7	2941.48498219539	denovo
Culture	HPSI0914i-rejf_2	818.590267639903	denovo
Skin_B	HPSI0914i-rejf_2	0	denovo
Skin_C	HPSI0914i-rejf_2	0	denovo
UV_Skin_D	HPSI0914i-rejf_2	212.913625304136	denovo
Skin_E	HPSI0914i-rejf_2	0	denovo
Skin_F	HPSI0914i-rejf_2	0	denovo
Skin_G	HPSI0914i-rejf_2	292.067396593674	denovo
Skin_H	HPSI0914i-rejf_2	299.08102189781	denovo
Skin_I	HPSI0914i-rejf_2	217.422384428224	denovo
UV_Skin_J	HPSI0914i-rejf_2	0	denovo
Culture	HPSI0914i-suop_2	639.619765664799	denovo
Skin_B	HPSI0914i-suop_2	0	denovo
Skin_C	HPSI0914i-suop_2	0	denovo
UV_Skin_D	HPSI0914i-suop_2	1608.12919001528	denovo
Skin_E	HPSI0914i-suop_2	0	denovo
Skin_F	HPSI0914i-suop_2	0	denovo
Skin_G	HPSI0914i-suop_2	0	denovo
Skin_H	HPSI0914i-suop_2	413.634233316352	denovo
Skin_I	HPSI0914i-suop_2	0	denovo
UV_Skin_J	HPSI0914i-suop_2	1853.78757004585	denovo
Culture	HPSI0914i-suop_5	420.845318860244	denovo
Skin_B	HPSI0914i-suop_5	0	denovo
Skin_C	HPSI0914i-suop_5	0	denovo
UV_Skin_D	HPSI0914i-suop_5	0	denovo
Skin_E	HPSI0914i-suop_5	0	denovo
Skin_F	HPSI0914i-suop_5	0	denovo
Skin_G	HPSI0914i-suop_5	0	denovo
Skin_H	HPSI0914i-suop_5	130.431478968792	denovo
Skin_I	HPSI0914i-suop_5	0	denovo
UV_Skin_J	HPSI0914i-suop_5	0	denovo
Culture	HPSI0914i-vaka_5	686.000167813391	denovo
Skin_B	HPSI0914i-vaka_5	0	denovo
Skin_C	HPSI0914i-vaka_5	0	denovo
UV_Skin_D	HPSI0914i-vaka_5	888.5573082732	denovo
Skin_E	HPSI0914i-vaka_5	0	denovo
Skin_F	HPSI0914i-vaka_5	0	denovo
Skin_G	HPSI0914i-vaka_5	324.789897633831	denovo
Skin_H	HPSI0914i-vaka_5	527.34703809364	denovo
Skin_I	HPSI0914i-vaka_5	0	denovo
UV_Skin_J	HPSI0914i-vaka_5	0	denovo
Culture	HPSI0914i-yuvg_2	628.350453172205	denovo
Skin_B	HPSI0914i-yuvg_2	0	denovo
Skin_C	HPSI0914i-yuvg_2	0	denovo
UV_Skin_D	HPSI0914i-yuvg_2	254.791540785498	denovo
Skin_E	HPSI0914i-yuvg_2	0	denovo
Skin_F	HPSI0914i-yuvg_2	0	denovo
Skin_G	HPSI0914i-yuvg_2	0	denovo
Skin_H	HPSI0914i-yuvg_2	0	denovo
Skin_I	HPSI0914i-yuvg_2	0	denovo
UV_Skin_J	HPSI0914i-yuvg_2	282.706948640483	denovo
Culture	HPSI0914i-zerv_7	0	denovo
Skin_B	HPSI0914i-zerv_7	0	denovo
Skin_C	HPSI0914i-zerv_7	0	denovo
UV_Skin_D	HPSI0914i-zerv_7	1178.92446537179	denovo
Skin_E	HPSI0914i-zerv_7	0	denovo
Skin_F	HPSI0914i-zerv_7	0	denovo
Skin_G	HPSI0914i-zerv_7	0	denovo
Skin_H	HPSI0914i-zerv_7	522.910045124583	denovo
Skin_I	HPSI0914i-zerv_7	495.888856189916	denovo
UV_Skin_J	HPSI0914i-zerv_7	2027.58995487542	denovo
Culture	HPSI0914i-zerv_8	900.749257773842	denovo
Skin_B	HPSI0914i-zerv_8	0	denovo
Skin_C	HPSI0914i-zerv_8	0	denovo
UV_Skin_D	HPSI0914i-zerv_8	1854.24735663316	denovo
Skin_E	HPSI0914i-zerv_8	0	denovo
Skin_F	HPSI0914i-zerv_8	0	denovo
Skin_G	HPSI0914i-zerv_8	0	denovo
Skin_H	HPSI0914i-zerv_8	0	denovo
Skin_I	HPSI0914i-zerv_8	0	denovo
UV_Skin_J	HPSI0914i-zerv_8	6026.42950153654	denovo
Culture	HPSI1013i-cups_3	641.114184625281	denovo
Skin_B	HPSI1013i-cups_3	140.117722740431	denovo
Skin_C	HPSI1013i-cups_3	0	denovo
UV_Skin_D	HPSI1013i-cups_3	273.179157285301	denovo
Skin_E	HPSI1013i-cups_3	0	denovo
Skin_F	HPSI1013i-cups_3	0	denovo
Skin_G	HPSI1013i-cups_3	0	denovo
Skin_H	HPSI1013i-cups_3	237.897716307494	denovo
Skin_I	HPSI1013i-cups_3	0	denovo
UV_Skin_J	HPSI1013i-cups_3	0	denovo
Culture	HPSI1013i-garx_2	0	denovo
Skin_B	HPSI1013i-garx_2	0	denovo
Skin_C	HPSI1013i-garx_2	0	denovo
UV_Skin_D	HPSI1013i-garx_2	3580.43119108826	denovo
Skin_E	HPSI1013i-garx_2	0	denovo
Skin_F	HPSI1013i-garx_2	0	denovo
Skin_G	HPSI1013i-garx_2	0	denovo
Skin_H	HPSI1013i-garx_2	0	denovo
Skin_I	HPSI1013i-garx_2	0	denovo
UV_Skin_J	HPSI1013i-garx_2	12132.8498143388	denovo
Culture	HPSI1013i-hiaf_1	690	denovo
Skin_B	HPSI1013i-hiaf_1	0	denovo
Skin_C	HPSI1013i-hiaf_1	0	denovo
UV_Skin_D	HPSI1013i-hiaf_1	0	denovo
Skin_E	HPSI1013i-hiaf_1	0	denovo
Skin_F	HPSI1013i-hiaf_1	0	denovo
Skin_G	HPSI1013i-hiaf_1	0	denovo
Skin_H	HPSI1013i-hiaf_1	138.300653594771	denovo
Skin_I	HPSI1013i-hiaf_1	0	denovo
UV_Skin_J	HPSI1013i-hiaf_1	0	denovo
Culture	HPSI1013i-hiaf_2	838.84670977558	denovo
Skin_B	HPSI1013i-hiaf_2	0	denovo
Skin_C	HPSI1013i-hiaf_2	0	denovo
UV_Skin_D	HPSI1013i-hiaf_2	0	denovo
Skin_E	HPSI1013i-hiaf_2	0	denovo
Skin_F	HPSI1013i-hiaf_2	0	denovo
Skin_G	HPSI1013i-hiaf_2	0	denovo
Skin_H	HPSI1013i-hiaf_2	233.297831875238	denovo
Skin_I	HPSI1013i-hiaf_2	0	denovo
UV_Skin_J	HPSI1013i-hiaf_2	0	denovo
Culture	HPSI1013i-jogf_2	563.302473050095	denovo
Skin_B	HPSI1013i-jogf_2	0	denovo
Skin_C	HPSI1013i-jogf_2	0	denovo
UV_Skin_D	HPSI1013i-jogf_2	0	denovo
Skin_E	HPSI1013i-jogf_2	0	denovo
Skin_F	HPSI1013i-jogf_2	0	denovo
Skin_G	HPSI1013i-jogf_2	0	denovo
Skin_H	HPSI1013i-jogf_2	0	denovo
Skin_I	HPSI1013i-jogf_2	0	denovo
UV_Skin_J	HPSI1013i-jogf_2	0	denovo
Culture	HPSI1013i-jufd_2	707.336290322581	denovo
Skin_B	HPSI1013i-jufd_2	0	denovo
Skin_C	HPSI1013i-jufd_2	0	denovo
UV_Skin_D	HPSI1013i-jufd_2	0	denovo
Skin_E	HPSI1013i-jufd_2	0	denovo
Skin_F	HPSI1013i-jufd_2	0	denovo
Skin_G	HPSI1013i-jufd_2	0	denovo
Skin_H	HPSI1013i-jufd_2	339.808870967742	denovo
Skin_I	HPSI1013i-jufd_2	0	denovo
UV_Skin_J	HPSI1013i-jufd_2	0	denovo
Culture	HPSI1013i-jufd_3	674.585551330798	denovo
Skin_B	HPSI1013i-jufd_3	0	denovo
Skin_C	HPSI1013i-jufd_3	0	denovo
UV_Skin_D	HPSI1013i-jufd_3	0	denovo
Skin_E	HPSI1013i-jufd_3	0	denovo
Skin_F	HPSI1013i-jufd_3	0	denovo
Skin_G	HPSI1013i-jufd_3	0	denovo
Skin_H	HPSI1013i-jufd_3	247.110266159696	denovo
Skin_I	HPSI1013i-jufd_3	0	denovo
UV_Skin_J	HPSI1013i-jufd_3	0	denovo
Culture	HPSI1013i-kuxp_1	394.574436090226	denovo
Skin_B	HPSI1013i-kuxp_1	0	denovo
Skin_C	HPSI1013i-kuxp_1	0	denovo
UV_Skin_D	HPSI1013i-kuxp_1	0	denovo
Skin_E	HPSI1013i-kuxp_1	0	denovo
Skin_F	HPSI1013i-kuxp_1	0	denovo
Skin_G	HPSI1013i-kuxp_1	0	denovo
Skin_H	HPSI1013i-kuxp_1	84.2526315789474	denovo
Skin_I	HPSI1013i-kuxp_1	148.096240601504	denovo
UV_Skin_J	HPSI1013i-kuxp_1	0	denovo
Culture	HPSI1013i-pamv_1	928.297525648763	denovo
Skin_B	HPSI1013i-pamv_1	0	denovo
Skin_C	HPSI1013i-pamv_1	0	denovo
UV_Skin_D	HPSI1013i-pamv_1	0	denovo
Skin_E	HPSI1013i-pamv_1	0	denovo
Skin_F	HPSI1013i-pamv_1	0	denovo
Skin_G	HPSI1013i-pamv_1	0	denovo
Skin_H	HPSI1013i-pamv_1	0	denovo
Skin_I	HPSI1013i-pamv_1	0	denovo
UV_Skin_J	HPSI1013i-pamv_1	0	denovo
Culture	HPSI1013i-pamv_3	739.146226415094	denovo
Skin_B	HPSI1013i-pamv_3	0	denovo
Skin_C	HPSI1013i-pamv_3	0	denovo
UV_Skin_D	HPSI1013i-pamv_3	0	denovo
Skin_E	HPSI1013i-pamv_3	0	denovo
Skin_F	HPSI1013i-pamv_3	0	denovo
Skin_G	HPSI1013i-pamv_3	0	denovo
Skin_H	HPSI1013i-pamv_3	198.94204851752	denovo
Skin_I	HPSI1013i-pamv_3	0	denovo
UV_Skin_J	HPSI1013i-pamv_3	0	denovo
Culture	HPSI1013i-sebz_1	544.482079228673	denovo
Skin_B	HPSI1013i-sebz_1	0	denovo
Skin_C	HPSI1013i-sebz_1	0	denovo
UV_Skin_D	HPSI1013i-sebz_1	740.131628589394	denovo
Skin_E	HPSI1013i-sebz_1	0	denovo
Skin_F	HPSI1013i-sebz_1	0	denovo
Skin_G	HPSI1013i-sebz_1	575.320897086565	denovo
Skin_H	HPSI1013i-sebz_1	565.715363655418	denovo
Skin_I	HPSI1013i-sebz_1	0	denovo
UV_Skin_J	HPSI1013i-sebz_1	1898.35673862922	denovo
Culture	HPSI1013i-sita_1	774.805472138805	denovo
Skin_B	HPSI1013i-sita_1	0	denovo
Skin_C	HPSI1013i-sita_1	0	denovo
UV_Skin_D	HPSI1013i-sita_1	0	denovo
Skin_E	HPSI1013i-sita_1	0	denovo
Skin_F	HPSI1013i-sita_1	0	denovo
Skin_G	HPSI1013i-sita_1	0	denovo
Skin_H	HPSI1013i-sita_1	240.560560560561	denovo
Skin_I	HPSI1013i-sita_1	204.476476476477	denovo
UV_Skin_J	HPSI1013i-sita_1	0	denovo
Culture	HPSI1013i-woci_1	584.753887399464	denovo
Skin_B	HPSI1013i-woci_1	0	denovo
Skin_C	HPSI1013i-woci_1	0	denovo
UV_Skin_D	HPSI1013i-woci_1	539.927792672029	denovo
Skin_E	HPSI1013i-woci_1	0	denovo
Skin_F	HPSI1013i-woci_1	0	denovo
Skin_G	HPSI1013i-woci_1	462.363538873995	denovo
Skin_H	HPSI1013i-woci_1	324.86327077748	denovo
Skin_I	HPSI1013i-woci_1	0	denovo
UV_Skin_J	HPSI1013i-woci_1	798.307417336908	denovo
Culture	HPSI1013i-woci_2	601.906412478336	denovo
Skin_B	HPSI1013i-woci_2	0	denovo
Skin_C	HPSI1013i-woci_2	0	denovo
UV_Skin_D	HPSI1013i-woci_2	0	denovo
Skin_E	HPSI1013i-woci_2	0	denovo
Skin_F	HPSI1013i-woci_2	0	denovo
Skin_G	HPSI1013i-woci_2	0	denovo
Skin_H	HPSI1013i-woci_2	230.818024263432	denovo
Skin_I	HPSI1013i-woci_2	0	denovo
UV_Skin_J	HPSI1013i-woci_2	0	denovo
Culture	HPSI1013i-wopl_1	609.040133779264	denovo
Skin_B	HPSI1013i-wopl_1	0	denovo
Skin_C	HPSI1013i-wopl_1	0	denovo
UV_Skin_D	HPSI1013i-wopl_1	0	denovo
Skin_E	HPSI1013i-wopl_1	0	denovo
Skin_F	HPSI1013i-wopl_1	0	denovo
Skin_G	HPSI1013i-wopl_1	0	denovo
Skin_H	HPSI1013i-wopl_1	195.581939799331	denovo
Skin_I	HPSI1013i-wopl_1	0	denovo
UV_Skin_J	HPSI1013i-wopl_1	0	denovo
Culture	HPSI1013i-wuye_2	673.82683982684	denovo
Skin_B	HPSI1013i-wuye_2	102.232323232323	denovo
Skin_C	HPSI1013i-wuye_2	144.535353535354	denovo
UV_Skin_D	HPSI1013i-wuye_2	0	denovo
Skin_E	HPSI1013i-wuye_2	0	denovo
Skin_F	HPSI1013i-wuye_2	0	denovo
Skin_G	HPSI1013i-wuye_2	0	denovo
Skin_H	HPSI1013i-wuye_2	211.515151515152	denovo
Skin_I	HPSI1013i-wuye_2	0	denovo
UV_Skin_J	HPSI1013i-wuye_2	0	denovo
Culture	HPSI1013i-wuye_3	828.961779806047	denovo
Skin_B	HPSI1013i-wuye_3	0	denovo
Skin_C	HPSI1013i-wuye_3	0	denovo
UV_Skin_D	HPSI1013i-wuye_3	283.220193953223	denovo
Skin_E	HPSI1013i-wuye_3	0	denovo
Skin_F	HPSI1013i-wuye_3	0	denovo
Skin_G	HPSI1013i-wuye_3	190.32800912721	denovo
Skin_H	HPSI1013i-wuye_3	223.143183114661	denovo
Skin_I	HPSI1013i-wuye_3	0	denovo
UV_Skin_J	HPSI1013i-wuye_3	0	denovo
Culture	HPSI1013i-yemz_1	612.417034421889	denovo
Skin_B	HPSI1013i-yemz_1	0	denovo
Skin_C	HPSI1013i-yemz_1	0	denovo
UV_Skin_D	HPSI1013i-yemz_1	0	denovo
Skin_E	HPSI1013i-yemz_1	0	denovo
Skin_F	HPSI1013i-yemz_1	0	denovo
Skin_G	HPSI1013i-yemz_1	0	denovo
Skin_H	HPSI1013i-yemz_1	184.673433362754	denovo
Skin_I	HPSI1013i-yemz_1	0	denovo
UV_Skin_J	HPSI1013i-yemz_1	0	denovo
Culture	HPSI1013i-yemz_3	480.873997168476	denovo
Skin_B	HPSI1013i-yemz_3	82.261444077395	denovo
Skin_C	HPSI1013i-yemz_3	0	denovo
UV_Skin_D	HPSI1013i-yemz_3	0	denovo
Skin_E	HPSI1013i-yemz_3	0	denovo
Skin_F	HPSI1013i-yemz_3	0	denovo
Skin_G	HPSI1013i-yemz_3	0	denovo
Skin_H	HPSI1013i-yemz_3	160.96838131194	denovo
Skin_I	HPSI1013i-yemz_3	0	denovo
UV_Skin_J	HPSI1013i-yemz_3	0	denovo
Culture	HPSI1013i-zagm_1	579.352980972516	denovo
Skin_B	HPSI1013i-zagm_1	0	denovo
Skin_C	HPSI1013i-zagm_1	0	denovo
UV_Skin_D	HPSI1013i-zagm_1	1124.21471458774	denovo
Skin_E	HPSI1013i-zagm_1	0	denovo
Skin_F	HPSI1013i-zagm_1	0	denovo
Skin_G	HPSI1013i-zagm_1	0	denovo
Skin_H	HPSI1013i-zagm_1	557.85843551797	denovo
Skin_I	HPSI1013i-zagm_1	0	denovo
UV_Skin_J	HPSI1013i-zagm_1	2681.31957716702	denovo
Culture	HPSI1014i-babz_3	612.637919684003	denovo
Skin_B	HPSI1014i-babz_3	0	denovo
Skin_C	HPSI1014i-babz_3	0	denovo
UV_Skin_D	HPSI1014i-babz_3	604.009216589862	denovo
Skin_E	HPSI1014i-babz_3	0	denovo
Skin_F	HPSI1014i-babz_3	0	denovo
Skin_G	HPSI1014i-babz_3	417.223173140224	denovo
Skin_H	HPSI1014i-babz_3	431.942725477288	denovo
Skin_I	HPSI1014i-babz_3	0	denovo
UV_Skin_J	HPSI1014i-babz_3	0	denovo
Culture	HPSI1014i-bilx_1	588.510341510342	denovo
Skin_B	HPSI1014i-bilx_1	0	denovo
Skin_C	HPSI1014i-bilx_1	0	denovo
UV_Skin_D	HPSI1014i-bilx_1	0	denovo
Skin_E	HPSI1014i-bilx_1	0	denovo
Skin_F	HPSI1014i-bilx_1	0	denovo
Skin_G	HPSI1014i-bilx_1	0	denovo
Skin_H	HPSI1014i-bilx_1	191.227513227513	denovo
Skin_I	HPSI1014i-bilx_1	0	denovo
UV_Skin_J	HPSI1014i-bilx_1	0	denovo
Culture	HPSI1014i-bilx_2	751.658227848101	denovo
Skin_B	HPSI1014i-bilx_2	0	denovo
Skin_C	HPSI1014i-bilx_2	0	denovo
UV_Skin_D	HPSI1014i-bilx_2	624.122362869198	denovo
Skin_E	HPSI1014i-bilx_2	0	denovo
Skin_F	HPSI1014i-bilx_2	0	denovo
Skin_G	HPSI1014i-bilx_2	0	denovo
Skin_H	HPSI1014i-bilx_2	298.755274261603	denovo
Skin_I	HPSI1014i-bilx_2	0	denovo
UV_Skin_J	HPSI1014i-bilx_2	832.497890295359	denovo
Culture	HPSI1014i-eesb_1	657.070958302853	denovo
